Distance from Center (cmd=annotatePeaks.pl ../txt/PDXConsensus.txt hg19 -size 6000 -hist 25 -d PDX01 PDX03 PDX04 PDX05)	PDX01 Coverage	PDX01 + Tags	PDX01 - Tags	PDX03 Coverage	PDX03 + Tags	PDX03 - Tags	PDX04 Coverage	PDX04 + Tags	PDX04 - Tags	PDX05 Coverage	PDX05 + Tags	PDX05 - Tags
675	1.26919558286744	0.0042924548352816	0.00560170031880976	0.779312787814383	0.00263336875664187	0.00318384697130712	0.702059827707058	0.00246758767268863	0.00298405951115834	0.785292663166425	0.00252029755579171	0.00323570669500531
700	1.18137041999723	0.00336663124335812	0.00563910733262485	0.727594757350337	0.00246971307120085	0.00361530286928799	0.648642232120652	0.00103294367693943	0.00367268862911796	0.721288706979095	0.00212752391073326	0.00319829968119022
725	1.06508339878945	0.00299256110520722	0.00570456960680126	0.659582004959264	0.00184484590860787	0.00343676939426143	0.573857598299683	0.00218065887353879	0.00166418703506908	0.667932786902497	0.00186099893730074	0.00333857598299681
750	0.977258235919233	0.00308607863974494	0.00549883103081826	0.593694651080412	0.00212752391073327	0.00293092454835282	0.535702172880821	0.00109032943676939	0.0025249734325186	0.595364106017405	0.00165993623804463	0.00292709883103081
775	0.893295753823405	0.00336663124335812	0.00479744952178532	0.556145944031173	0.00182996811902232	0.00266312433581297	0.470074841160379	0.00177895855472901	0.00355791710945802	0.55022569206974	0.00192646121147715	0.00298788522848034
800	0.836981934112644	0.00353496280552603	0.00378746014877788	0.533829259652852	0.00221679064824655	0.00233581296493093	0.404447509439936	0.00160680127523911	0.00235281615302869	0.525804652728824	0.00250159404888416	0.00213687566418703
825	0.832102758397632	0.00375940488841657	0.0034414452709883	0.523910733262487	0.00235069075451648	0.00217215727948991	0.398342641372919	0.0014346439957492	0.00149202975557917	0.535063814564243	0.00234261424017003	0.00275409139213602
850	0.861377812687703	0.00414282678002124	0.00358172157279489	0.520368402408786	0.00224654622741764	0.00182996811902232	0.43649806679178	0.00367268862911796	0.0014346439957492	0.530318494123591	0.00245951115834219	0.00182359192348565
875	0.902037610312801	0.00418958554729011	0.00320765143464399	0.517180304640454	0.00196386822529224	0.00230605738575983	0.479232143260906	0.00172157279489904	0.00109032943676939	0.558443198198674	0.00215090329436769	0.00223506907545164
900	0.910372868825946	0.0036471838469713	0.00342274176408076	0.501239815798796	0.00174070138150903	0.0024845908607864	0.465496190110115	0.00160680127523911	0.00149202975557917	0.577655959007167	0.00255302869287991	0.00193113708820404
925	0.921147715196597	0.00346014877789585	0.00387162592986184	0.4881331916401	0.00212752391073326	0.0019489904357067	0.49449431342845	0.0026971307120085	0.00200850159404888	0.580896665649564	0.00212752391073326	0.00232858660998937
950	0.898378228526542	0.00313283740701381	0.00385292242295429	0.483173928444917	0.0019192348565356	0.00182996811902232	0.438024283808535	0.00149202975557917	0.00229543039319872	0.600919603118656	0.00236131774707757	0.00204335812964931
975	0.854262348103311	0.00295515409139213	0.00375940488841657	0.475026567481403	0.00217215727948991	0.00193411264612115	0.413604811540463	0.00206588735387885	0.0014346439957492	0.609021369724647	0.00268862911795961	0.00255302869287991
1000	0.806283786905695	0.00260913921360254	0.00365653560042507	0.461919943322707	0.00172582359192349	0.00160680127523911	0.438024283808535	0.00160680127523911	0.0012624867162593	0.589577129870269	0.0020106269925611	0.00230053134962805
1025	0.756882132791201	0.00235664187035069	0.00366588735387884	0.46723343960326	0.00171094580233794	0.00184484590860787	0.462443756076606	0.00200850159404888	0.00103294367693943	0.563188518639326	0.00176748140276302	0.00247353878852284
1050	0.71093656147484	0.00271200850159404	0.0037126461211477	0.462274176408077	0.00181509032943677	0.00208289054197662	0.48075836027766	0.00183634431455898	0.00114771519659936	0.534832335518357	0.00187035069075451	0.00308607863974495
1075	0.662958000277224	0.00227247608926673	0.00284293304994686	0.44704215373716	0.0013836344314559	0.00178533475026568	0.439550500825289	0.00103294367693943	0.00246758767268863	0.491082795846005	0.00179086078639745	0.0021836344314559
1100	0.630836760153396	0.00230053134962805	0.00314218916046758	0.429330499468651	0.00154729011689692	0.00160680127523911	0.428866981708008	0.00258235919234857	0.00137725823591924	0.453930408981389	0.00173007438894793	0.00187970244420829
1125	0.626770780390887	0.00305802337938363	0.00298320935175344	0.421537371590507	0.00151753453772583	0.0019489904357067	0.471601058177133	0.0026971307120085	0.00263974495217853	0.426384402521019	0.00122975557917109	0.00188905419766206
